Ausschreibung;Beschreibung;Angebotenes Volumen;Einheit;Zugesprochenes Volumen;Einheit;Leistungspreis;Einheit;Kosten;Einheit;Preis;Einheit;Land
TRL+_17_01_11;Tertiary Power UP 16:00 bis 20:00;50;MW;0;MW;3333.00;CHF/MW;0.00;CHF;833.25;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;85.10;CHF/MW;0.00;CHF;21.28;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 16:00 bis 20:00;25;MW;0;MW;125.00;CHF/MW;0.00;CHF;31.25;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 16:00 bis 20:00;27;MW;0;MW;99.10;CHF/MW;0.00;CHF;24.78;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;20;MW;20;MW;10.40;CHF/MW;208.00;CHF;2.60;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;15.00;CHF/MW;0.00;CHF;3.75;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;75;MW;0;MW;17.40;CHF/MW;0.00;CHF;4.35;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;50;MW;0;MW;22.40;CHF/MW;0.00;CHF;5.60;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;35;MW;0;MW;87.00;CHF/MW;0.00;CHF;21.75;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;9;MW;9;MW;13.20;CHF/MW;118.80;CHF;3.30;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;60;MW;20;MW;13.75;CHF/MW;275.00;CHF;3.44;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;5;MW;5;MW;10.00;CHF/MW;50.00;CHF;2.50;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;10;MW;10;MW;12.00;CHF/MW;120.00;CHF;3.00;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;5;MW;5;MW;12.00;CHF/MW;60.00;CHF;3.00;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;5;MW;0;MW;13.55;CHF/MW;0.00;CHF;3.39;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;10;MW;10;MW;11.00;CHF/MW;110.00;CHF;2.75;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;10;MW;10;MW;12.00;CHF/MW;120.00;CHF;3.00;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;20;MW;0;MW;14.00;CHF/MW;0.00;CHF;3.50;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;8;MW;0;MW;15.00;CHF/MW;0.00;CHF;3.75;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;10;MW;10;MW;13.50;CHF/MW;135.00;CHF;3.38;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;14.50;CHF/MW;0.00;CHF;3.62;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;17.00;CHF/MW;0.00;CHF;4.25;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;40;MW;40;MW;12.00;CHF/MW;480.00;CHF;3.00;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;15;MW;15;MW;9.50;CHF/MW;142.50;CHF;2.38;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;10;MW;10;MW;11.50;CHF/MW;115.00;CHF;2.88;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;7;MW;0;MW;15.20;CHF/MW;0.00;CHF;3.80;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;65;MW;0;MW;33.00;CHF/MW;0.00;CHF;8.25;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;60;MW;0;MW;99.00;CHF/MW;0.00;CHF;24.75;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;50;MW;0;MW;1300.00;CHF/MW;0.00;CHF;325.00;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;35.10;CHF/MW;0.00;CHF;8.78;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;25;MW;0;MW;50.10;CHF/MW;0.00;CHF;12.52;CHF/MWh*;CH
TRL+_17_01_11;Tertiary Power UP 20:00 bis 24:00;27;MW;0;MW;55.10;CHF/MW;0.00;CHF;13.78;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;20;MW;20;MW;0.68;CHF/MW;13.60;CHF;0.17;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;8;MW;0;MW;0.80;CHF/MW;0.00;CHF;0.20;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;10;MW;10;MW;0.70;CHF/MW;7.00;CHF;0.18;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.75;CHF/MW;0.00;CHF;0.19;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.80;CHF/MW;0.00;CHF;0.20;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.80;CHF/MW;0.00;CHF;0.20;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;50;MW;50;MW;0.65;CHF/MW;32.50;CHF;0.16;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;50;MW;25;MW;0.75;CHF/MW;18.75;CHF;0.19;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;50;MW;0;MW;1.40;CHF/MW;0.00;CHF;0.35;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;50;MW;0;MW;9.00;CHF/MW;0.00;CHF;2.25;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;15;MW;15;MW;0.70;CHF/MW;10.50;CHF;0.18;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;10;MW;10;MW;0.75;CHF/MW;7.50;CHF;0.19;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;7;MW;7;MW;0.60;CHF/MW;4.20;CHF;0.15;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;5;MW;5;MW;0.69;CHF/MW;3.45;CHF;0.17;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;5;MW;0;MW;0.77;CHF/MW;0.00;CHF;0.19;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;80;MW;50;MW;0.70;CHF/MW;35.00;CHF;0.18;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;80;MW;0;MW;9.90;CHF/MW;0.00;CHF;2.48;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;50;MW;0;MW;99.00;CHF/MW;0.00;CHF;24.75;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;0.90;CHF/MW;0.00;CHF;0.22;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;1.20;CHF/MW;0.00;CHF;0.30;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;20;MW;0;MW;2.40;CHF/MW;0.00;CHF;0.60;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;5;MW;0;MW;1.00;CHF/MW;0.00;CHF;0.25;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;5;MW;0;MW;10.00;CHF/MW;0.00;CHF;2.50;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;9;MW;0;MW;19.00;CHF/MW;0.00;CHF;4.75;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;60;MW;0;MW;40.00;CHF/MW;0.00;CHF;10.00;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;10;MW;0;MW;5.10;CHF/MW;0.00;CHF;1.28;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;25;MW;0;MW;21.10;CHF/MW;0.00;CHF;5.28;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;10;MW;10;MW;0.50;CHF/MW;5.00;CHF;0.12;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 00:00 bis 04:00;5;MW;5;MW;0.50;CHF/MW;2.50;CHF;0.12;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;20;MW;20;MW;4.80;CHF/MW;96.00;CHF;1.20;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;8;MW;8;MW;6.50;CHF/MW;52.00;CHF;1.62;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;10;MW;10;MW;6.10;CHF/MW;61.00;CHF;1.52;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;10;MW;10;MW;7.10;CHF/MW;71.00;CHF;1.78;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;10;MW;10;MW;7.00;CHF/MW;70.00;CHF;1.75;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;50;MW;35;MW;7.50;CHF/MW;262.50;CHF;1.88;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;70;MW;0;MW;10.00;CHF/MW;0.00;CHF;2.50;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;50;MW;0;MW;55.00;CHF/MW;0.00;CHF;13.75;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;15;MW;15;MW;5.90;CHF/MW;88.50;CHF;1.48;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;10;MW;10;MW;6.10;CHF/MW;61.00;CHF;1.52;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;7;MW;7;MW;5.70;CHF/MW;39.90;CHF;1.42;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;8;MW;8;MW;4.99;CHF/MW;39.92;CHF;1.25;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;80;MW;0;MW;33.00;CHF/MW;0.00;CHF;8.25;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;80;MW;0;MW;89.00;CHF/MW;0.00;CHF;22.25;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;50;MW;0;MW;2055.00;CHF/MW;0.00;CHF;513.75;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;10;MW;10;MW;6.40;CHF/MW;64.00;CHF;1.60;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;8.40;CHF/MW;0.00;CHF;2.10;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;20;MW;0;MW;30.00;CHF/MW;0.00;CHF;7.50;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;5;MW;5;MW;7.00;CHF/MW;35.00;CHF;1.75;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;5;MW;0;MW;30.00;CHF/MW;0.00;CHF;7.50;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;60;MW;0;MW;75.00;CHF/MW;0.00;CHF;18.75;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;9;MW;0;MW;79.00;CHF/MW;0.00;CHF;19.75;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;10;MW;0;MW;12.10;CHF/MW;0.00;CHF;3.02;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;25;MW;0;MW;40.10;CHF/MW;0.00;CHF;10.02;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;10;MW;10;MW;5.00;CHF/MW;50.00;CHF;1.25;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 04:00 bis 08:00;5;MW;5;MW;5.00;CHF/MW;25.00;CHF;1.25;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;20;MW;20;MW;16.80;CHF/MW;336.00;CHF;4.20;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;8;MW;8;MW;19.50;CHF/MW;156.00;CHF;4.88;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;10;MW;10;MW;18.10;CHF/MW;181.00;CHF;4.52;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;10;MW;0;MW;22.00;CHF/MW;0.00;CHF;5.50;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;50;MW;0;MW;29.50;CHF/MW;0.00;CHF;7.38;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;50;MW;0;MW;33.00;CHF/MW;0.00;CHF;8.25;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;35;MW;0;MW;127.00;CHF/MW;0.00;CHF;31.75;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;10;MW;10;MW;19.90;CHF/MW;199.00;CHF;4.98;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;7;MW;5;MW;18.20;CHF/MW;91.00;CHF;4.55;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;5;MW;5;MW;17.99;CHF/MW;89.95;CHF;4.50;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;65;MW;0;MW;139.00;CHF/MW;0.00;CHF;34.75;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;60;MW;0;MW;189.00;CHF/MW;0.00;CHF;47.25;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;50;MW;0;MW;4020.00;CHF/MW;0.00;CHF;1005.00;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;10;MW;10;MW;19.00;CHF/MW;190.00;CHF;4.75;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;10;MW;10;MW;22.00;CHF/MW;220.00;CHF;5.50;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;20;MW;0;MW;36.00;CHF/MW;0.00;CHF;9.00;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;30;MW;30;MW;18.00;CHF/MW;540.00;CHF;4.50;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;10;MW;10;MW;16.00;CHF/MW;160.00;CHF;4.00;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;5;MW;5;MW;20.00;CHF/MW;100.00;CHF;5.00;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;5;MW;0;MW;60.00;CHF/MW;0.00;CHF;15.00;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;10;MW;10;MW;17.20;CHF/MW;172.00;CHF;4.30;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;60;MW;20;MW;18.30;CHF/MW;366.00;CHF;4.58;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;10;MW;0;MW;25.10;CHF/MW;0.00;CHF;6.28;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;25;MW;0;MW;120.10;CHF/MW;0.00;CHF;30.02;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 08:00 bis 12:00;10;MW;10;MW;18.00;CHF/MW;180.00;CHF;4.50;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;20;MW;20;MW;10.80;CHF/MW;216.00;CHF;2.70;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;8;MW;8;MW;13.80;CHF/MW;110.40;CHF;3.45;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;13.50;CHF/MW;0.00;CHF;3.38;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;14.10;CHF/MW;0.00;CHF;3.52;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;20.00;CHF/MW;0.00;CHF;5.00;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;50;MW;0;MW;22.00;CHF/MW;0.00;CHF;5.50;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;50;MW;0;MW;27.00;CHF/MW;0.00;CHF;6.75;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;35;MW;0;MW;35.00;CHF/MW;0.00;CHF;8.75;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;10;MW;10;MW;12.40;CHF/MW;124.00;CHF;3.10;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;7;MW;5;MW;11.40;CHF/MW;57.00;CHF;2.85;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;5;MW;5;MW;11.49;CHF/MW;57.45;CHF;2.87;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;5;MW;0;MW;12.45;CHF/MW;0.00;CHF;3.11;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;65;MW;0;MW;127.00;CHF/MW;0.00;CHF;31.75;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;60;MW;0;MW;199.00;CHF/MW;0.00;CHF;49.75;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;50;MW;0;MW;2030.00;CHF/MW;0.00;CHF;507.50;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;10;MW;10;MW;11.00;CHF/MW;110.00;CHF;2.75;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;10;MW;10;MW;12.00;CHF/MW;120.00;CHF;3.00;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;20;MW;20;MW;13.00;CHF/MW;260.00;CHF;3.25;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;40;MW;40;MW;12.00;CHF/MW;480.00;CHF;3.00;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;10;MW;10;MW;10.00;CHF/MW;100.00;CHF;2.50;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;5;MW;5;MW;12.00;CHF/MW;60.00;CHF;3.00;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;5;MW;0;MW;50.00;CHF/MW;0.00;CHF;12.50;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;10;MW;10;MW;11.75;CHF/MW;117.50;CHF;2.94;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;60;MW;0;MW;44.00;CHF/MW;0.00;CHF;11.00;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;10;MW;0;MW;21.10;CHF/MW;0.00;CHF;5.28;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;25;MW;0;MW;80.10;CHF/MW;0.00;CHF;20.02;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 12:00 bis 16:00;10;MW;10;MW;12.00;CHF/MW;120.00;CHF;3.00;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;20;MW;20;MW;20.80;CHF/MW;416.00;CHF;5.20;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;8;MW;8;MW;25.50;CHF/MW;204.00;CHF;6.38;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;10;MW;10;MW;24.10;CHF/MW;241.00;CHF;6.02;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;27.10;CHF/MW;0.00;CHF;6.78;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;30.00;CHF/MW;0.00;CHF;7.50;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;50;MW;0;MW;33.00;CHF/MW;0.00;CHF;8.25;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;50;MW;0;MW;42.00;CHF/MW;0.00;CHF;10.50;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;35;MW;0;MW;48.00;CHF/MW;0.00;CHF;12.00;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;25.40;CHF/MW;0.00;CHF;6.35;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;7;MW;5;MW;23.60;CHF/MW;118.00;CHF;5.90;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;5;MW;5;MW;22.99;CHF/MW;114.95;CHF;5.75;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;65;MW;0;MW;149.00;CHF/MW;0.00;CHF;37.25;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;60;MW;0;MW;119.00;CHF/MW;0.00;CHF;29.75;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;50;MW;0;MW;4444.00;CHF/MW;0.00;CHF;1111.00;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;10;MW;10;MW;24.00;CHF/MW;240.00;CHF;6.00;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;26.00;CHF/MW;0.00;CHF;6.50;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;20;MW;0;MW;38.00;CHF/MW;0.00;CHF;9.50;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;30;MW;30;MW;24.00;CHF/MW;720.00;CHF;6.00;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;10;MW;10;MW;22.00;CHF/MW;220.00;CHF;5.50;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;5;MW;0;MW;25.00;CHF/MW;0.00;CHF;6.25;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;5;MW;0;MW;60.00;CHF/MW;0.00;CHF;15.00;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;10;MW;10;MW;23.25;CHF/MW;232.50;CHF;5.81;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;60;MW;40;MW;24.25;CHF/MW;970.00;CHF;6.06;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;10;MW;0;MW;33.10;CHF/MW;0.00;CHF;8.28;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;25;MW;0;MW;125.00;CHF/MW;0.00;CHF;31.25;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;5;MW;5;MW;23.00;CHF/MW;115.00;CHF;5.75;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 16:00 bis 20:00;10;MW;10;MW;23.00;CHF/MW;230.00;CHF;5.75;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 20:00 bis 24:00;20;MW;20;MW;10.80;CHF/MW;216.00;CHF;2.70;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 20:00 bis 24:00;8;MW;8;MW;13.10;CHF/MW;104.80;CHF;3.28;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;12.10;CHF/MW;0.00;CHF;3.02;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;12.50;CHF/MW;0.00;CHF;3.12;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;12.90;CHF/MW;0.00;CHF;3.22;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;13.00;CHF/MW;0.00;CHF;3.25;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 20:00 bis 24:00;75;MW;0;MW;15.00;CHF/MW;0.00;CHF;3.75;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 20:00 bis 24:00;50;MW;0;MW;22.40;CHF/MW;0.00;CHF;5.60;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 20:00 bis 24:00;35;MW;0;MW;87.00;CHF/MW;0.00;CHF;21.75;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 20:00 bis 24:00;15;MW;15;MW;12.40;CHF/MW;186.00;CHF;3.10;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 20:00 bis 24:00;10;MW;0;MW;12.60;CHF/MW;0.00;CHF;3.15;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 20:00 bis 24:00;7;MW;5;MW;10.40;CHF/MW;52.00;CHF;2.60;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 20:00 bis 24:00;5;MW;5;MW;10.99;CHF/MW;54.95;CHF;2.75;CHF/MWh*;CH
TRL+_17_01_12;Tertiary Power UP 20:00 bis 24:00;65;MW;0;MW;83.00;CHF/MW;0.00;CHF;20.75;CHF/MWh*;CH
