Ausschreibung;Beschreibung;Angebotenes Volumen;Einheit;Zugesprochenes Volumen;Einheit;Leistungspreis;Einheit;Kosten;Einheit;Preis;Einheit
TRL-_15_05_23;Tertiary Power DOWN 12:00 bis 16:00;18;MW;0;MW;4;CHF/MW;0;CHF;1;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 12:00 bis 16:00;16;MW;16;MW;2.7;CHF/MW;43.2;CHF;0.68;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 12:00 bis 16:00;30;MW;0;MW;6;CHF/MW;0;CHF;1.5;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 12:00 bis 16:00;6;MW;6;MW;1.05;CHF/MW;6.3;CHF;0.26;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 12:00 bis 16:00;10;MW;10;MW;1.1;CHF/MW;11;CHF;0.28;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 12:00 bis 16:00;10;MW;0;MW;20;CHF/MW;0;CHF;5;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 12:00 bis 16:00;5;MW;5;MW;1.8;CHF/MW;9;CHF;0.45;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 12:00 bis 16:00;10;MW;10;MW;2.8;CHF/MW;28;CHF;0.7;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 12:00 bis 16:00;20;MW;0;MW;4;CHF/MW;0;CHF;1;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 12:00 bis 16:00;10;MW;0;MW;8;CHF/MW;0;CHF;2;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 12:00 bis 16:00;10;MW;10;MW;2;CHF/MW;20;CHF;0.5;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 12:00 bis 16:00;10;MW;0;MW;10;CHF/MW;0;CHF;2.5;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 12:00 bis 16:00;20;MW;0;MW;20;CHF/MW;0;CHF;5;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 12:00 bis 16:00;10;MW;10;MW;3.5;CHF/MW;35;CHF;0.88;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 12:00 bis 16:00;20;MW;0;MW;45;CHF/MW;0;CHF;11.25;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 12:00 bis 16:00;50;MW;50;MW;2;CHF/MW;100;CHF;0.5;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 12:00 bis 16:00;55;MW;0;MW;100;CHF/MW;0;CHF;25;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 12:00 bis 16:00;40;MW;25;MW;3;CHF/MW;75;CHF;0.75;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;5;MW;5;MW;2.4;CHF/MW;12;CHF;0.6;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;10;MW;10;MW;2.5;CHF/MW;25;CHF;0.62;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;15;MW;15;MW;1.5;CHF/MW;22.5;CHF;0.38;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;10;MW;10;MW;1.5;CHF/MW;15;CHF;0.38;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;5;MW;0;MW;8;CHF/MW;0;CHF;2;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;8;MW;0;MW;14.5;CHF/MW;0;CHF;3.62;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;20;MW;0;MW;25;CHF/MW;0;CHF;6.25;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;18;MW;0;MW;4.2;CHF/MW;0;CHF;1.05;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;16;MW;16;MW;2.6;CHF/MW;41.6;CHF;0.65;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;30;MW;0;MW;5;CHF/MW;0;CHF;1.25;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;6;MW;6;MW;1.05;CHF/MW;6.3;CHF;0.26;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;10;MW;10;MW;1.1;CHF/MW;11;CHF;0.28;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;10;MW;0;MW;20;CHF/MW;0;CHF;5;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;5;MW;5;MW;1.8;CHF/MW;9;CHF;0.45;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;10;MW;10;MW;1.9;CHF/MW;19;CHF;0.48;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;20;MW;0;MW;4;CHF/MW;0;CHF;1;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;10;MW;0;MW;8;CHF/MW;0;CHF;2;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;10;MW;10;MW;2;CHF/MW;20;CHF;0.5;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;10;MW;0;MW;10;CHF/MW;0;CHF;2.5;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;20;MW;0;MW;20;CHF/MW;0;CHF;5;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;10;MW;0;MW;3.6;CHF/MW;0;CHF;0.9;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;20;MW;0;MW;30;CHF/MW;0;CHF;7.5;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;45;MW;25;MW;3;CHF/MW;75;CHF;0.75;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;55;MW;0;MW;89;CHF/MW;0;CHF;22.25;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 16:00 bis 20:00;50;MW;50;MW;2.2;CHF/MW;110;CHF;0.55;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;5;MW;5;MW;1.8;CHF/MW;9;CHF;0.45;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;10;MW;10;MW;2.7;CHF/MW;27;CHF;0.68;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;15;MW;15;MW;1.5;CHF/MW;22.5;CHF;0.38;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;10;MW;10;MW;1.5;CHF/MW;15;CHF;0.38;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;5;MW;0;MW;8;CHF/MW;0;CHF;2;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;8;MW;0;MW;22.75;CHF/MW;0;CHF;5.69;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;20;MW;0;MW;29;CHF/MW;0;CHF;7.25;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;18;MW;0;MW;4;CHF/MW;0;CHF;1;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;16;MW;16;MW;2.2;CHF/MW;35.2;CHF;0.55;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;30;MW;0;MW;5;CHF/MW;0;CHF;1.25;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;6;MW;6;MW;1.05;CHF/MW;6.3;CHF;0.26;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;10;MW;10;MW;1.1;CHF/MW;11;CHF;0.28;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;10;MW;0;MW;20;CHF/MW;0;CHF;5;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;5;MW;5;MW;1.8;CHF/MW;9;CHF;0.45;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;15;MW;15;MW;2.8;CHF/MW;42;CHF;0.7;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;20;MW;0;MW;4;CHF/MW;0;CHF;1;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;10;MW;0;MW;8;CHF/MW;0;CHF;2;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;10;MW;10;MW;2;CHF/MW;20;CHF;0.5;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;10;MW;0;MW;10;CHF/MW;0;CHF;2.5;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;20;MW;0;MW;20;CHF/MW;0;CHF;5;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;10;MW;0;MW;3.6;CHF/MW;0;CHF;0.9;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;20;MW;0;MW;10;CHF/MW;0;CHF;2.5;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;20;MW;20;MW;3.9;CHF/MW;78;CHF;0.98;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;50;MW;25;MW;3;CHF/MW;75;CHF;0.75;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;55;MW;0;MW;87;CHF/MW;0;CHF;21.75;CHF/MWh*
TRL-_15_05_23;Tertiary Power DOWN 20:00 bis 24:00;50;MW;25;MW;2.5;CHF/MW;62.5;CHF;0.62;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;5;MW;0;MW;4.9;CHF/MW;0;CHF;1.22;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;10;MW;0;MW;5.2;CHF/MW;0;CHF;1.3;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;20;MW;20;MW;4;CHF/MW;80;CHF;1;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;15;MW;15;MW;4;CHF/MW;60;CHF;1;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;5;MW;0;MW;9;CHF/MW;0;CHF;2.25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;8;MW;0;MW;14.75;CHF/MW;0;CHF;3.69;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;20;MW;0;MW;45;CHF/MW;0;CHF;11.25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;20;MW;0;MW;67;CHF/MW;0;CHF;16.75;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;25;MW;0;MW;344;CHF/MW;0;CHF;86;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;18;MW;0;MW;4.7;CHF/MW;0;CHF;1.18;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;16;MW;16;MW;4.5;CHF/MW;72;CHF;1.12;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;30;MW;0;MW;9;CHF/MW;0;CHF;2.25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;10;MW;0;MW;4.8;CHF/MW;0;CHF;1.2;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;10;MW;10;MW;4.5;CHF/MW;45;CHF;1.12;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;20;MW;20;MW;4.2;CHF/MW;84;CHF;1.05;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;50;MW;50;MW;4.4;CHF/MW;220;CHF;1.1;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;55;MW;0;MW;155;CHF/MW;0;CHF;38.75;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;45;MW;0;MW;28;CHF/MW;0;CHF;7;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;20;MW;0;MW;50;CHF/MW;0;CHF;12.5;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;6;MW;0;MW;5;CHF/MW;0;CHF;1.25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;10;MW;10;MW;4.2;CHF/MW;42;CHF;1.05;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;5;MW;5;MW;4.8;CHF/MW;24;CHF;1.2;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;15;MW;0;MW;5.8;CHF/MW;0;CHF;1.45;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;20;MW;0;MW;12;CHF/MW;0;CHF;3;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;10;MW;0;MW;25;CHF/MW;0;CHF;6.25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;20;MW;0;MW;6;CHF/MW;0;CHF;1.5;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 00:00 bis 04:00;20;MW;20;MW;4;CHF/MW;80;CHF;1;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;5;MW;5;MW;4.9;CHF/MW;24.5;CHF;1.22;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;10;MW;0;MW;5.5;CHF/MW;0;CHF;1.38;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;15;MW;15;MW;4;CHF/MW;60;CHF;1;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;15;MW;15;MW;4;CHF/MW;60;CHF;1;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;5;MW;0;MW;10;CHF/MW;0;CHF;2.5;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;8;MW;0;MW;16;CHF/MW;0;CHF;4;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;20;MW;0;MW;33;CHF/MW;0;CHF;8.25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;20;MW;0;MW;56;CHF/MW;0;CHF;14;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;25;MW;0;MW;566;CHF/MW;0;CHF;141.5;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;18;MW;16;MW;5;CHF/MW;80;CHF;1.25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;16;MW;15;MW;4.5;CHF/MW;67.5;CHF;1.12;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;30;MW;0;MW;11;CHF/MW;0;CHF;2.75;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;10;MW;10;MW;4;CHF/MW;40;CHF;1;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;10;MW;10;MW;5;CHF/MW;50;CHF;1.25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;20;MW;0;MW;7;CHF/MW;0;CHF;1.75;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;45;MW;0;MW;33;CHF/MW;0;CHF;8.25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;55;MW;0;MW;170;CHF/MW;0;CHF;42.5;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;50;MW;50;MW;4.4;CHF/MW;220;CHF;1.1;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;20;MW;0;MW;85;CHF/MW;0;CHF;21.25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;6;MW;0;MW;7.2;CHF/MW;0;CHF;1.8;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;5;MW;5;MW;4.2;CHF/MW;21;CHF;1.05;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;5;MW;5;MW;4.8;CHF/MW;24;CHF;1.2;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;15;MW;0;MW;5.8;CHF/MW;0;CHF;1.45;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;20;MW;0;MW;12;CHF/MW;0;CHF;3;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;10;MW;0;MW;25;CHF/MW;0;CHF;6.25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;20;MW;0;MW;6;CHF/MW;0;CHF;1.5;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 04:00 bis 08:00;20;MW;20;MW;4;CHF/MW;80;CHF;1;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;5;MW;0;MW;3.4;CHF/MW;0;CHF;0.85;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;10;MW;0;MW;4.9;CHF/MW;0;CHF;1.22;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;15;MW;15;MW;1;CHF/MW;15;CHF;0.25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;10;MW;10;MW;1;CHF/MW;10;CHF;0.25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;8;MW;0;MW;23;CHF/MW;0;CHF;5.75;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;5;MW;0;MW;23;CHF/MW;0;CHF;5.75;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;20;MW;0;MW;25;CHF/MW;0;CHF;6.25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;20;MW;0;MW;5.7;CHF/MW;0;CHF;1.42;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;18;MW;0;MW;3;CHF/MW;0;CHF;0.75;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;16;MW;16;MW;2.8;CHF/MW;44.8;CHF;0.7;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;30;MW;0;MW;4;CHF/MW;0;CHF;1;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;10;MW;10;MW;2;CHF/MW;20;CHF;0.5;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;10;MW;10;MW;2;CHF/MW;20;CHF;0.5;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;20;MW;0;MW;100;CHF/MW;0;CHF;25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;50;MW;50;MW;1.8;CHF/MW;90;CHF;0.45;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;55;MW;0;MW;193;CHF/MW;0;CHF;48.25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;50;MW;0;MW;12;CHF/MW;0;CHF;3;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;20;MW;0;MW;65;CHF/MW;0;CHF;16.25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;6;MW;0;MW;4.5;CHF/MW;0;CHF;1.12;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;10;MW;10;MW;1.75;CHF/MW;17.5;CHF;0.44;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;5;MW;5;MW;1.8;CHF/MW;9;CHF;0.45;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;10;MW;0;MW;2.8;CHF/MW;0;CHF;0.7;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;20;MW;0;MW;5;CHF/MW;0;CHF;1.25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;10;MW;0;MW;10;CHF/MW;0;CHF;2.5;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;20;MW;20;MW;2;CHF/MW;40;CHF;0.5;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 08:00 bis 12:00;20;MW;20;MW;2;CHF/MW;40;CHF;0.5;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;5;MW;5;MW;3.9;CHF/MW;19.5;CHF;0.98;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;10;MW;0;MW;4.3;CHF/MW;0;CHF;1.08;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;15;MW;15;MW;1.5;CHF/MW;22.5;CHF;0.38;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;10;MW;10;MW;1.5;CHF/MW;15;CHF;0.38;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;8;MW;0;MW;22;CHF/MW;0;CHF;5.5;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;20;MW;0;MW;25;CHF/MW;0;CHF;6.25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;5;MW;0;MW;26;CHF/MW;0;CHF;6.5;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;18;MW;0;MW;4.8;CHF/MW;0;CHF;1.2;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;16;MW;16;MW;4.2;CHF/MW;67.2;CHF;1.05;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;30;MW;0;MW;8;CHF/MW;0;CHF;2;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;10;MW;10;MW;2;CHF/MW;20;CHF;0.5;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;10;MW;10;MW;2;CHF/MW;20;CHF;0.5;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;20;MW;0;MW;100;CHF/MW;0;CHF;25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;50;MW;50;MW;2;CHF/MW;100;CHF;0.5;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;55;MW;0;MW;100;CHF/MW;0;CHF;25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;50;MW;0;MW;9;CHF/MW;0;CHF;2.25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;20;MW;0;MW;300;CHF/MW;0;CHF;75;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;6;MW;0;MW;7.2;CHF/MW;0;CHF;1.8;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;5;MW;5;MW;1.9;CHF/MW;9.5;CHF;0.48;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;5;MW;5;MW;2.8;CHF/MW;14;CHF;0.7;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;10;MW;0;MW;3.8;CHF/MW;0;CHF;0.95;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;20;MW;0;MW;5;CHF/MW;0;CHF;1.25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;10;MW;0;MW;10;CHF/MW;0;CHF;2.5;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;20;MW;20;MW;2;CHF/MW;40;CHF;0.5;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 12:00 bis 16:00;20;MW;20;MW;2;CHF/MW;40;CHF;0.5;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 16:00 bis 20:00;5;MW;5;MW;2.6;CHF/MW;13;CHF;0.65;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 16:00 bis 20:00;10;MW;0;MW;3.3;CHF/MW;0;CHF;0.82;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 16:00 bis 20:00;15;MW;15;MW;1.5;CHF/MW;22.5;CHF;0.38;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 16:00 bis 20:00;10;MW;10;MW;1.5;CHF/MW;15;CHF;0.38;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 16:00 bis 20:00;5;MW;0;MW;8;CHF/MW;0;CHF;2;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 16:00 bis 20:00;8;MW;0;MW;14.5;CHF/MW;0;CHF;3.62;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 16:00 bis 20:00;20;MW;0;MW;25;CHF/MW;0;CHF;6.25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 16:00 bis 20:00;18;MW;0;MW;4.6;CHF/MW;0;CHF;1.15;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 16:00 bis 20:00;16;MW;0;MW;3.8;CHF/MW;0;CHF;0.95;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 16:00 bis 20:00;30;MW;0;MW;5.6;CHF/MW;0;CHF;1.4;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 16:00 bis 20:00;10;MW;10;MW;2;CHF/MW;20;CHF;0.5;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 16:00 bis 20:00;10;MW;10;MW;2;CHF/MW;20;CHF;0.5;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 16:00 bis 20:00;20;MW;0;MW;100;CHF/MW;0;CHF;25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 16:00 bis 20:00;45;MW;0;MW;14;CHF/MW;0;CHF;3.5;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 16:00 bis 20:00;55;MW;0;MW;89;CHF/MW;0;CHF;22.25;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 16:00 bis 20:00;50;MW;50;MW;2.2;CHF/MW;110;CHF;0.55;CHF/MWh*
TRL-_15_05_24;Tertiary Power DOWN 16:00 bis 20:00;20;MW;0;MW;40;CHF/MW;0;CHF;10;CHF/MWh*
